Target_Audience,Customer_Segment,Spend,Acquisition_Cost,Engagement_Score,Impressions,Clicks,Conversion_Rate,Conversions,Revenue,ROI,Spend_Impressions,Clicks_Engagement,Spend_x_Engagement,ROI_x_Clicks
Seniors,0,500.0,94.15614855765445,2.802202431122881,90449,1512,0.010916059250150515,16,3875.843193083132,7.751670882824499,0.00552797703094587,4236.930075857796,1721.7473013909623,56.756569234790085
Seniors,2,500.0,40.84843442713279,4.238696862020712,74948,2272,0.011075151334514753,25,3736.0077458101414,7.472000547619188,0.00667129200684085,9630.319270511058,2829.103489230241,57.75001494829595
Young Adults,0,500.0,53.35223812629736,1.8556658416469363,97628,8132,0.03719707712134379,302,82343.41003345248,150.0,0.005121481489721376,15090.274624272886,1049.952694782147,1350.5527707250162
Young Adults,0,500.0,57.39724267178309,6.291838749030192,91854,2060,0.0133044726907657,27,6752.587660266363,13.505148310236105,0.005443421022019498,12961.187823002196,4544.677862404053,103.05706532241477
Seniors,2,500.0,55.66757465314533,9.477748579331747,70309,4957,0.06895523308219488,341,64212.15475727446,128.4240526664436,0.007111465002894864,46981.19970774747,7430.468969844671,1092.7291486083259
Middle Age,2,500.0,25.31486858803897,2.558403225066767,62804,5593,0.05293066589511553,296,65332.75806319389,130.66525479587818,0.007961276225060885,14309.149237798429,1543.5929877040332,1127.5692665033582
Young Adults,0,500.0,45.323018268669315,1.1776345255331377,91360,8718,0.018956361075786597,165,14334.783643246106,28.66950994747232,0.0054728545810764605,10266.617793597894,608.3908026318674,260.1259129931208
Young Adults,1,500.0,62.3926414416714,4.802168209528074,47404,4300,0.02454576363486207,105,25522.019111630572,51.043936135388876,0.01054763288862474,20649.32330097072,3286.206470187875,427.0643406667767
Middle Age,1,500.0,82.03699863577629,7.735736446695247,41724,1236,0.04825983258101509,59,11904.75661000148,23.809465601071757,0.011983510402082486,9561.370248115325,5823.338055719644,169.5339753488239
Seniors,2,500.0,67.71054890354405,9.775905787466321,55690,4044,0.12665615413791956,512,51104.428426115366,102.20865243492587,0.008978272419136787,39533.76300451381,7711.847153077312,848.867064495354
Seniors,1,500.0,53.86465034384636,1.4615116080744026,29001,637,0.006381146432080098,4,472.8273826768035,0.9456528740478589,0.01724078420603482,930.9828943433945,788.3747880646273,6.107346159218316
Middle Age,1,500.0,74.88556576740265,8.073656983535464,47597,2652,0.037052449004127325,98,27349.752177250135,54.69939495571036,0.010504863531212818,21411.33832033605,6129.913656060789,431.2197457371351
Seniors,1,500.0,74.94199059061825,4.31806665390578,31377,2306,0.07127765466728261,164,16190.2922710165,32.38051978099344,0.01593523868007653,9957.461703906729,2892.7920452218664,250.74513652943855
Seniors,1,500.0,43.59435120616044,2.383583477097928,28988,773,0.013141746182596526,10,1588.8300597027194,3.1776537640979106,0.017248516032547397,1842.5100277966983,1417.9027467953633,21.136392401280187
Young Adults,2,500.0,32.783061037948855,2.7307464103500623,66350,2127,0.021144899817919394,44,11446.932811465003,22.893819835290337,0.0075357949127988705,5808.297614814583,1669.1972096988957,175.4339185574934
Young Adults,0,500.0,85.23876312598308,9.314953862473743,78124,7220,0.11344158491821171,819,105348.0406490279,150.0,0.006400081839126493,67253.96688706042,7277.577753292907,1332.7123089676772
Young Adults,2,500.0,64.73367845002694,8.28421781467009,65250,2637,0.051449144895184075,135,12267.991154493786,24.5359332371211,0.00766283513160406,21845.482377285025,6322.252186908803,193.2885941702635
Middle Age,1,500.0,38.23935714603924,3.805561693028141,30348,2900,0.0692406228058043,200,34688.81543294457,69.37749211090491,0.01647554974049197,11036.12890978161,2485.8362936296876,553.1336172771203
Seniors,2,500.0,44.6553299334104,9.461712389037062,54639,1437,0.017638950449083778,25,2442.050627857336,4.884091487531697,0.009150972580922555,13596.480703046258,7415.384850250484,35.51227090758849
Seniors,1,500.0,82.48183694380279,1.947279753069147,33289,2189,0.011794586854995315,25,7398.126364277104,14.796223136107935,0.015019976117637175,4262.595379468363,1112.4590214411066,113.80747063667187
Young Adults,2,500.0,73.99542884552918,3.9028279890968363,73772,1211,0.006900170164131928,8,1703.6073232661681,3.407207832116672,0.006777639120836643,4726.324694796269,2562.272393222217,24.191268170380358
Young Adults,0,500.0,95.88749230270815,6.8762905215974985,86969,2145,0.04054163205143114,86,15171.840369115527,30.343620050990953,0.005749174927282423,14749.643168826635,5055.860296553508,232.7768611273161
Middle Age,1,500.0,59.871056113606805,9.994771688078561,33733,2453,0.036542605545608765,89,14208.57497276005,28.41709311133388,0.01482228041317759,24517.17495085671,7919.4944326990735,221.80889920447586
Seniors,1,500.0,28.913997240428692,5.190775453813393,29997,615,0.026500347569154654,16,3269.0351697321244,6.538057263349723,0.016668332944350002,3192.3269040952364,3607.851844632194,41.995556464219376
Middle Age,2,500.0,77.53171505669742,8.296433995782078,55438,5146,0.09944535271050042,511,71219.478033756,142.4386711901696,0.009019084219865721,42693.449342294574,6333.441438203433,1217.3049988087607
Seniors,1,500.0,44.11830662265685,9.242793032195411,47615,3153,0.10998610688787122,346,36064.59955659314,72.12905485507656,0.010500892355331465,29142.52643051213,7209.976982616139,581.1024482505725
Middle Age,1,500.0,49.28909150931848,1.0866558144813026,44579,3177,0.010236408987221756,32,3670.078845084578,7.340143009883136,0.011216043176920902,3452.3055226070983,552.4340183208141,59.19096716043781
Young Adults,1,500.0,39.7486190325076,3.600466556698263,40888,790,0.014392622468668006,11,848.5343376259534,1.6970652811213447,0.012228526408028606,2844.368579791628,2325.950895682904,11.325022291676113
Middle Age,1,500.0,48.17015496628914,1.903237777256101,48717,1165,0.0109287116779796,12,3286.96942148965,6.57392569512791,0.010263357549451782,2217.2720105033577,1082.334902676767,46.4206874365223
Middle Age,0,500.0,87.21103567101135,7.984542241388077,97325,5960,0.0682375647567299,406,116618.60814661779,150.0,0.005137426096712807,47587.87175867294,6048.811235222897,1303.949029682989
Young Adults,0,500.0,68.25349787581517,6.103453842044596,89397,2541,0.014931910200746221,37,4101.6000582163015,8.203183710065183,0.00559302878627886,15508.876212635318,4381.8832464045745,64.31875544039366
Seniors,2,500.0,33.18653074542794,1.8600394937552878,70209,4568,0.011427597497314175,52,15315.097015137479,30.630132770009418,0.007121593996188608,8496.660407474155,1052.9229770569568,258.1216493805433
Seniors,0,500.0,68.99527550436737,4.786519376035123,85031,4956,0.028779816210474055,142,26665.35027663536,53.33059389208294,0.0058802083254318035,23721.990027630072,3273.360141676705,453.7663445384817
Young Adults,1,500.0,72.5172516665348,5.6257243497632485,26161,2195,0.04452420288958907,97,10693.068218520371,21.386093664853416,0.019112418519459558,12348.46494773033,3973.5999616088343,164.5530051712068
Middle Age,1,500.0,91.3617768469652,7.279762986746789,33351,2761,0.03173750443879476,87,15347.961639877612,30.69586188803145,0.014992053761744664,20099.425606407884,5413.905765513666,243.22511805228729
Middle Age,1,500.0,89.47340826982175,8.015358121147916,46944,1154,0.04382200285990391,50,3461.848810341283,6.92368377331502,0.010650988184837505,9249.723271804694,6076.836081224638,48.82481834842
Middle Age,2,500.0,29.71563371798408,1.7908498175342538,73272,4921,0.022396016996348356,110,9365.39362965577,18.730749797811946,0.006823888977728341,8812.771952086063,1006.0996658055068,159.23891180948976
Seniors,0,500.0,90.00235712322977,5.388810361609218,91293,7132,0.06447880412595049,459,48508.11567879045,97.01603732550625,0.005476871113044033,38432.99549899694,3773.648847931824,860.7735476459618
Middle Age,1,500.0,28.816355050702835,2.4501109228418296,42351,3023,0.013884937130056564,41,11408.984425448161,22.817923215049895,0.01180609638955169,7406.685319750851,1465.523882077191,182.87049747332856
Seniors,1,500.0,36.5591488159482,7.779299995594354,35510,624,0.007957133521933637,4,1149.1542184388754,2.2983038402700706,0.014080540296239362,4854.283197250877,5862.712911148521,14.795909339294154
Middle Age,0,500.0,33.36625015569439,6.919019505186257,88577,4517,0.04478475155653962,202,30764.195849895183,61.52826864325308,0.005644806150075006,31253.211104926322,5093.583971615719,517.8111228132595
Young Adults,2,500.0,38.62729304667003,7.507008587189252,55708,5291,0.03640906227204657,192,21216.047874289434,42.4320108845571,0.008975371419268841,39719.58243481833,5617.33467570073,363.81000444243
Young Adults,0,500.0,85.24464956767676,1.6749483156651688,77503,5217,0.006925997399954206,36,4714.433695415343,9.428848533133621,0.00645136308979829,8738.205362825185,928.4781691858403,80.70971265544935
Seniors,2,500.0,76.45895084900798,5.592921516563354,66125,2356,0.012894352656626964,30,3991.248590309594,7.982481215656757,0.007561436558617216,13176.923093023262,3945.812773848096,61.98512332454048
Seniors,1,500.0,76.52218279962423,8.56522588205537,38210,2969,0.14186599288355442,421,79247.02594950797,150.0,0.013085579348715537,25430.155643822396,6580.465084518832,1199.4475847695119
Young Adults,0,500.0,94.15957140092274,7.420072586915709,77616,3328,0.06212577095938767,206,19028.179638771875,38.05628316497742,0.006441970644687041,24694.00156925548,5539.362528726602,308.65271554210074
Young Adults,2,500.0,54.388827432997665,8.75573181125557,56506,1272,0.022061739569711854,28,5440.267246216008,10.880512731406554,0.008848617689296399,11137.290863917086,6756.4869937948415,77.78621737660475
Middle Age,1,500.0,25.246558233416014,2.8549408135347982,46610,3581,0.02429909654897069,87,12404.237821485089,24.808426026118127,0.01072731150552861,10223.543053268113,1760.7047480656386,203.02413512161976
Young Adults,0,500.0,72.98263390517315,3.582106006662318,92667,1908,0.008767931602420162,16,3299.988762739495,6.5999643255503395,0.0053956639861475605,6834.6582607117025,2311.7247625893747,49.858340339852546
Seniors,1,500.0,90.10557898192367,4.971511816169235,25405,845,0.026996402559167517,22,4210.673923292457,8.421331003922907,0.019681164350278908,4200.927484663003,3425.7540158579454,56.764144665594465
Young Adults,2,500.0,98.21951354207839,5.7093142688077,55346,1422,0.03257177608159026,46,7585.93590795938,15.171841472235815,0.009034076373467344,8118.644890244549,4044.554981620096,110.15549786380495
Seniors,1,500.0,52.29195477369778,3.269465784015581,47556,4141,0.04140450534779352,171,13644.69205199668,27.289329525334313,0.01051392020956514,13538.857811608521,2071.77295927228,227.2910256656991
Seniors,1,500.0,86.66141413323211,4.431136192111268,29109,1537,0.018652654702539292,28,2501.2409678913355,5.0024719308388095,0.01717681757611675,6810.656327275018,2983.926506879894,36.70933036751362
Middle Age,1,500.0,88.69207857539953,7.183384337364982,31020,566,0.010727920685125547,6,819.6134549989249,1.6392236315505868,0.016118632620289085,4065.79553494858,5328.008738059155,10.393266803192155
Middle Age,1,500.0,35.832838081543194,6.808432046072831,37962,2859,0.0314909896949156,90,21157.582985023764,42.31508133988485,0.013171065455690812,19465.307219722225,4996.047203018358,336.767829034614
Middle Age,2,500.0,72.3623916441749,1.9942577809330615,62919,2022,0.012698020907514962,25,3343.069351383759,6.686125330516857,0.007946725028262925,4032.38923304665,1144.741845594074,50.89703815141384
Middle Age,1,500.0,37.9855074355652,9.871323782130016,46289,3316,0.09183902215615934,304,36454.79625284562,72.90944668679786,0.01080170211493655,32733.309661543135,7802.261120562199,591.063471791288
Young Adults,0,500.0,58.49731136152704,6.064706994125849,87819,6035,0.0973670414112972,587,145854.37356634787,150.0,0.005693528670406988,36600.5067095495,4348.523211200915,1305.824522983161
Middle Age,1,500.0,90.94501894042611,5.3520614751337385,42960,811,0.01132956374916913,9,2412.759907304856,4.825510163589385,0.011638733434852574,4340.521856333462,3742.788756625694,32.32850698242072
Young Adults,0,500.0,84.21003341181083,9.705224643091093,79022,2275,0.05858210790870744,133,30730.083108039194,61.4600432959918,0.006327351796621803,22079.386063032234,7644.986363341041,475.09687760141736
Middle Age,1,500.0,67.77545927738102,2.2629649779005803,40708,2299,0.01905059163850194,43,6964.615019987266,13.92920218157017,0.012282597713407742,5202.556484193434,1332.2428670596669,107.8212794739882
Middle Age,1,500.0,85.65318732573493,5.893060175816731,28302,827,0.037853378654759635,31,3196.1607798050404,6.392308774992531,0.01766659537606546,4873.560765400437,4201.255125673841,42.950006746067146
Seniors,1,500.0,36.46206316330122,8.24569823741481,44830,981,0.02928992405332056,28,8363.958156643497,16.72788285752128,0.011153245345678221,8089.029970903929,6286.992306891555,115.24827634235028
Young Adults,0,500.0,39.61895256899717,4.590133199445449,87777,1729,0.008001293644665177,13,1748.802010884464,3.497597026574875,0.005696252939878864,7936.340301841182,3112.865458258933,26.077652132680335
Seniors,1,500.0,40.66485936677034,7.626742228354261,31172,773,0.039770883593600766,30,4745.055009278587,9.490091038375098,0.016040035415114992,5895.471742517844,5725.018391189917,63.124022628661734
Middle Age,2,500.0,83.20101665473184,9.092466481733073,50842,1078,0.009865989163473459,10,1805.3306174456745,3.6106540135833223,0.009834388697643904,9801.678867308252,7069.489517352135,25.216049268082216
Young Adults,1,500.0,91.82241284048214,3.35487778415384,25613,889,0.017585391669852537,15,2867.2135049293006,5.734415541027519,0.01952133605898036,2982.486350112764,2136.889420053712,38.94368589841668
Middle Age,2,500.0,67.21272403302768,3.173140401304053,72291,5097,0.019950268756960012,101,5563.233077506158,11.126443902124512,0.006916490200488439,16173.496625446758,1998.7438972823854,94.98204090246607
Seniors,0,500.0,96.84787185517565,4.246169818610505,95658,3101,0.01619207796605669,50,13715.611584896391,27.43116830745617,0.005226954303592441,13167.372607511175,2835.089902657062,220.5411712497161
Young Adults,2,500.0,79.60226884040955,4.765973600591457,53845,1795,0.020949589152432075,37,9993.168607971451,19.986297243348417,0.009285913097113695,8554.922613061666,3256.5066038454534,149.76366587446864
Seniors,2,500.0,67.27628753801717,1.999399339793443,68254,1347,0.006393227512117539,8,649.3992593492908,1.2987959211067395,0.007325577880775077,2693.1909107017677,1148.2843809965793,9.359613432120394
Middle Age,2,500.0,70.8692895139547,3.0816010752431224,58899,1060,0.00670621213570585,7,1835.8051508652884,3.67160295852466,0.008489108329698156,3266.4971397577096,1929.7529109269053,25.579937158079186
Middle Age,0,500.0,88.71506149348133,8.85905223590343,98045,8973,0.14509707122976748,1301,116085.15422815853,150.0,0.005099699065738191,79492.27571276148,6852.273977983156,1365.313017980389
Middle Age,0,500.0,31.763553056567062,6.099319728073317,80120,7252,0.048304117341064615,350,38745.533752121446,77.49091252241784,0.006240638963546693,44232.26666798769,4378.3218574636,688.8299301534274
Young Adults,1,500.0,37.60131152487886,3.4103826144853446,28353,2270,0.05679026289761477,128,23012.435048092815,46.02477804662954,0.01763481756305091,7741.568534881732,2179.383864380059,355.6783590751899
Seniors,1,500.0,44.97212378313113,9.492352670152394,33243,3005,0.14623732513203602,439,129153.8861586229,150.0,0.015040760008399965,28524.519773807944,7444.210455829652,1201.254835546938
